Year,WaterType,SupplyType,Region,Value
2018,microbiological,urban_pipelines,18_reg_Ivano-Frankivsk,2.2
2018,microbiological,rural_pipelines,18_reg_Ivano-Frankivsk,14.8
2018,microbiological,non_centralized_1,18_reg_Ivano-Frankivsk,32.0
2018,sanitary_chemical,urban_pipelines,18_reg_Ivano-Frankivsk,1.9
2018,sanitary_chemical,rural_pipelines,18_reg_Ivano-Frankivsk,8.2
2018,sanitary_chemical,non_centralized_1,18_reg_Ivano-Frankivsk,11.8
2018,radiation,urban_pipelines,18_reg_Ivano-Frankivsk,0.0
2018,radiation,rural_pipelines,18_reg_Ivano-Frankivsk,0.0
2018,radiation,non_centralized_1,18_reg_Ivano-Frankivsk,0.0
2018,microbiological,urban_pipelines,19_reg_Kyiv,3.7
2018,microbiological,rural_pipelines,19_reg_Kyiv,17.5
2018,microbiological,non_centralized_1,19_reg_Kyiv,23.8
2018,sanitary_chemical,urban_pipelines,19_reg_Kyiv,20.9
2018,sanitary_chemical,rural_pipelines,19_reg_Kyiv,37.2
2018,sanitary_chemical,non_centralized_1,19_reg_Kyiv,50.7
2018,radiation,urban_pipelines,19_reg_Kyiv,0.0
2018,radiation,rural_pipelines,19_reg_Kyiv,0.0
2018,radiation,non_centralized_1,19_reg_Kyiv,0.0
2018,microbiological,urban_pipelines,20_reg_Kirovohrad,6.0
2018,microbiological,rural_pipelines,20_reg_Kirovohrad,9.1
2018,microbiological,non_centralized_1,20_reg_Kirovohrad,18.8
2018,sanitary_chemical,urban_pipelines,20_reg_Kirovohrad,16.9
2018,sanitary_chemical,rural_pipelines,20_reg_Kirovohrad,29.2
2018,sanitary_chemical,non_centralized_1,20_reg_Kirovohrad,69.9
2018,radiation,urban_pipelines,20_reg_Kirovohrad,0.0
2018,radiation,rural_pipelines,20_reg_Kirovohrad,0.0
2018,radiation,non_centralized_1,20_reg_Kirovohrad,25.9
2018,microbiological,urban_pipelines,21_reg_Luhansk,4.6
2018,microbiological,rural_pipelines,21_reg_Luhansk,4.2
2018,microbiological,non_centralized_1,21_reg_Luhansk,18.7
2018,sanitary_chemical,urban_pipelines,21_reg_Luhansk,35.2
2018,sanitary_chemical,rural_pipelines,21_reg_Luhansk,80.5
2018,sanitary_chemical,non_centralized_1,21_reg_Luhansk,61.0
2018,radiation,urban_pipelines,21_reg_Luhansk,0.0
2018,radiation,rural_pipelines,21_reg_Luhansk,0.0
2018,radiation,non_centralized_1,21_reg_Luhansk,0.0
2018,microbiological,urban_pipelines,22_reg_Lviv,2.5
2018,microbiological,rural_pipelines,22_reg_Lviv,2.9
2018,microbiological,non_centralized_1,22_reg_Lviv,24.0
2018,sanitary_chemical,urban_pipelines,22_reg_Lviv,6.9
2018,sanitary_chemical,rural_pipelines,22_reg_Lviv,13.8
2018,sanitary_chemical,non_centralized_1,22_reg_Lviv,13.2
2018,radiation,urban_pipelines,22_reg_Lviv,0.0
2018,radiation,rural_pipelines,22_reg_Lviv,0.0
2018,radiation,non_centralized_1,22_reg_Lviv,0.0
2018,microbiological,urban_pipelines,23_reg_Mykolayiv,8.4
2018,microbiological,rural_pipelines,23_reg_Mykolayiv,32.2
2018,microbiological,non_centralized_1,23_reg_Mykolayiv,21.0
2018,sanitary_chemical,urban_pipelines,23_reg_Mykolayiv,46.8
2018,sanitary_chemical,rural_pipelines,23_reg_Mykolayiv,78.4
2018,sanitary_chemical,non_centralized_1,23_reg_Mykolayiv,78.5
2018,radiation,urban_pipelines,23_reg_Mykolayiv,0.0
2018,radiation,rural_pipelines,23_reg_Mykolayiv,0.0
2018,radiation,non_centralized_1,23_reg_Mykolayiv,0.0
2018,microbiological,urban_pipelines,24_reg_Odesa,8.5
2018,microbiological,rural_pipelines,24_reg_Odesa,17.1
2018,microbiological,non_centralized_1,24_reg_Odesa,27.2
2018,sanitary_chemical,urban_pipelines,24_reg_Odesa,10.3
2018,sanitary_chemical,rural_pipelines,24_reg_Odesa,23.1
2018,sanitary_chemical,non_centralized_1,24_reg_Odesa,53.5
2018,radiation,urban_pipelines,24_reg_Odesa,0.0
2018,radiation,rural_pipelines,24_reg_Odesa,0.0
2018,radiation,non_centralized_1,24_reg_Odesa,0.0
2018,microbiological,urban_pipelines,25_reg_Poltava,2.2
2018,microbiological,rural_pipelines,25_reg_Poltava,5.3
2018,microbiological,non_centralized_1,25_reg_Poltava,12.2
2018,sanitary_chemical,urban_pipelines,25_reg_Poltava,43.7
2018,sanitary_chemical,rural_pipelines,25_reg_Poltava,45.7
2018,sanitary_chemical,non_centralized_1,25_reg_Poltava,36.0
2018,radiation,urban_pipelines,25_reg_Poltava,0.0
2018,radiation,rural_pipelines,25_reg_Poltava,0.0
2018,radiation,non_centralized_1,25_reg_Poltava,0.0
2018,microbiological,urban_pipelines,26_reg_Rivne,7.8
2018,microbiological,rural_pipelines,26_reg_Rivne,23.9
2018,microbiological,non_centralized_1,26_reg_Rivne,26.8
2018,sanitary_chemical,urban_pipelines,26_reg_Rivne,25.0
2018,sanitary_chemical,rural_pipelines,26_reg_Rivne,39.1
2018,sanitary_chemical,non_centralized_1,26_reg_Rivne,32.0
2018,radiation,urban_pipelines,26_reg_Rivne,0.0
2018,radiation,rural_pipelines,26_reg_Rivne,0.0
2018,radiation,non_centralized_1,26_reg_Rivne,0.0
2018,microbiological,urban_pipelines,27_reg_Sumy,4.8
2018,microbiological,rural_pipelines,27_reg_Sumy,10.1
2018,microbiological,non_centralized_1,27_reg_Sumy,28.6
2018,sanitary_chemical,urban_pipelines,27_reg_Sumy,8.7
2018,sanitary_chemical,rural_pipelines,27_reg_Sumy,23.2
2018,sanitary_chemical,non_centralized_1,27_reg_Sumy,55.8
2018,radiation,urban_pipelines,27_reg_Sumy,0.0
2018,radiation,rural_pipelines,27_reg_Sumy,0.0
2018,radiation,non_centralized_1,27_reg_Sumy,0.0
2018,microbiological,urban_pipelines,28_reg_Ternopil,10.6
2018,microbiological,rural_pipelines,28_reg_Ternopil,19.8
2018,microbiological,non_centralized_1,28_reg_Ternopil,26.0
2018,sanitary_chemical,urban_pipelines,28_reg_Ternopil,20.2
2018,sanitary_chemical,rural_pipelines,28_reg_Ternopil,15.7
2018,sanitary_chemical,non_centralized_1,28_reg_Ternopil,23.6
2018,radiation,urban_pipelines,28_reg_Ternopil,0.0
2018,radiation,rural_pipelines,28_reg_Ternopil,0.0
2018,radiation,non_centralized_1,28_reg_Ternopil,0.0
2018,microbiological,urban_pipelines,29_reg_Kharkiv,4.2
2018,microbiological,rural_pipelines,29_reg_Kharkiv,16.2
2018,microbiological,non_centralized_1,29_reg_Kharkiv,26.8
2018,sanitary_chemical,urban_pipelines,29_reg_Kharkiv,17.0
2018,sanitary_chemical,rural_pipelines,29_reg_Kharkiv,23.8
2018,sanitary_chemical,non_centralized_1,29_reg_Kharkiv,45.4
2018,radiation,urban_pipelines,29_reg_Kharkiv,0.0
2018,radiation,rural_pipelines,29_reg_Kharkiv,0.0
2018,radiation,non_centralized_1,29_reg_Kharkiv,0.0
2018,microbiological,urban_pipelines,30_reg_Kherson,2.6
2018,microbiological,rural_pipelines,30_reg_Kherson,5.9
2018,microbiological,non_centralized_1,30_reg_Kherson,0.9
2018,sanitary_chemical,urban_pipelines,30_reg_Kherson,16.8
2018,sanitary_chemical,rural_pipelines,30_reg_Kherson,31.5
2018,sanitary_chemical,non_centralized_1,30_reg_Kherson,18.0
2018,radiation,urban_pipelines,30_reg_Kherson,0.0
2018,radiation,rural_pipelines,30_reg_Kherson,0.0
2018,radiation,non_centralized_1,30_reg_Kherson,0.0
2018,microbiological,urban_pipelines,31_reg_Khmelnytskiy,8.7
2018,microbiological,rural_pipelines,31_reg_Khmelnytskiy,23.8
2018,microbiological,non_centralized_1,31_reg_Khmelnytskiy,39.4
2018,sanitary_chemical,urban_pipelines,31_reg_Khmelnytskiy,19.6
2018,sanitary_chemical,rural_pipelines,31_reg_Khmelnytskiy,25.2
2018,sanitary_chemical,non_centralized_1,31_reg_Khmelnytskiy,47.3
2018,radiation,urban_pipelines,31_reg_Khmelnytskiy,0.0
2018,radiation,rural_pipelines,31_reg_Khmelnytskiy,0.0
2018,radiation,non_centralized_1,31_reg_Khmelnytskiy,0.0
2018,microbiological,urban_pipelines,32_reg_Cherkasy,3.1
2018,microbiological,rural_pipelines,32_reg_Cherkasy,8.9
2018,microbiological,non_centralized_1,32_reg_Cherkasy,18.8
2018,sanitary_chemical,urban_pipelines,32_reg_Cherkasy,3.8
2018,sanitary_chemical,rural_pipelines,32_reg_Cherkasy,9.0
2018,sanitary_chemical,non_centralized_1,32_reg_Cherkasy,33.6
2018,radiation,urban_pipelines,32_reg_Cherkasy,0.0
2018,radiation,rural_pipelines,32_reg_Cherkasy,0.0
2018,radiation,non_centralized_1,32_reg_Cherkasy,0.0
2018,microbiological,urban_pipelines,33_reg_Chernivtsi,1.6
2018,microbiological,rural_pipelines,33_reg_Chernivtsi,6.5
2018,microbiological,non_centralized_1,33_reg_Chernivtsi,10.9
2018,sanitary_chemical,urban_pipelines,33_reg_Chernivtsi,0.4
2018,sanitary_chemical,rural_pipelines,33_reg_Chernivtsi,0.0
2018,sanitary_chemical,non_centralized_1,33_reg_Chernivtsi,6.8
2018,radiation,urban_pipelines,33_reg_Chernivtsi,0.0
2018,radiation,rural_pipelines,33_reg_Chernivtsi,0.0
2018,radiation,non_centralized_1,33_reg_Chernivtsi,0.0
2018,microbiological,urban_pipelines,34_reg_Chernihiv,3.6
2018,microbiological,rural_pipelines,34_reg_Chernihiv,7.2
2018,microbiological,non_centralized_1,34_reg_Chernihiv,15.5
2018,sanitary_chemical,urban_pipelines,34_reg_Chernihiv,4.0
2018,sanitary_chemical,rural_pipelines,34_reg_Chernihiv,16.2
2018,sanitary_chemical,non_centralized_1,34_reg_Chernihiv,34.4
2018,radiation,urban_pipelines,34_reg_Chernihiv,0.0
2018,radiation,rural_pipelines,34_reg_Chernihiv,0.0
2018,radiation,non_centralized_1,34_reg_Chernihiv,0.0
2018,microbiological,urban_pipelines,35_reg_Kyiv_city,4.2
2018,microbiological,rural_pipelines,35_reg_Kyiv_city,
2018,microbiological,non_centralized_1,35_reg_Kyiv_city,5.4
2018,sanitary_chemical,urban_pipelines,35_reg_Kyiv_city,1.7
2018,sanitary_chemical,rural_pipelines,35_reg_Kyiv_city,
2018,sanitary_chemical,non_centralized_1,35_reg_Kyiv_city,21.5
2018,radiation,urban_pipelines,35_reg_Kyiv_city,0.0
2018,radiation,rural_pipelines,35_reg_Kyiv_city,
2018,radiation,non_centralized_1,35_reg_Kyiv_city,0.0
2018,microbiological,urban_pipelines,city_Sevastopol,
2018,microbiological,rural_pipelines,city_Sevastopol,
2018,microbiological,non_centralized_1,city_Sevastopol,
2018,sanitary_chemical,urban_pipelines,city_Sevastopol,
2018,sanitary_chemical,rural_pipelines,city_Sevastopol,
2018,sanitary_chemical,non_centralized_1,city_Sevastopol,
2018,radiation,urban_pipelines,city_Sevastopol,
2018,radiation,rural_pipelines,city_Sevastopol,
2018,radiation,non_centralized_1,city_Sevastopol,
2019,microbiological,urban_pipelines,Ukraine,5.7
2019,microbiological,rural_pipelines,Ukraine,11.4
2019,microbiological,non_centralized_1,Ukraine,24.6
2019,microbiological,centralized,Ukraine,8.2
2019,microbiological,urban_pipelines,Ukraine,5.7
2019,microbiological,rural_pipelines,Ukraine,11.4
2019,microbiological,non_centralized_1,Ukraine,24.6
2019,sanitary_chemical,urban_pipelines,Ukraine,17.2
2019,sanitary_chemical,rural_pipelines,Ukraine,31.2
2019,sanitary_chemical,non_centralized_1,Ukraine,30.4
2019,radiation,urban_pipelines,Ukraine,4.1
2019,radiation,rural_pipelines,Ukraine,12.5
2019,radiation,non_centralized_1,Ukraine,4.0
2019,microbiological,urban_pipelines,autonomous_Republic_of_Crimea,
2019,microbiological,rural_pipelines,autonomous_Republic_of_Crimea,
2019,microbiological,non_centralized_1,autonomous_Republic_of_Crimea,
2019,sanitary_chemical,urban_pipelines,autonomous_Republic_of_Crimea,
2019,sanitary_chemical,rural_pipelines,autonomous_Republic_of_Crimea,
2019,sanitary_chemical,non_centralized_1,autonomous_Republic_of_Crimea,
2019,radiation,urban_pipelines,autonomous_Republic_of_Crimea,
2019,radiation,rural_pipelines,autonomous_Republic_of_Crimea,
2019,radiation,non_centralized_1,autonomous_Republic_of_Crimea,
2019,microbiological,urban_pipelines,11_reg_Vinnytsya,11.8
2019,microbiological,rural_pipelines,11_reg_Vinnytsya,22.1
2019,microbiological,non_centralized_1,11_reg_Vinnytsya,38.3
2019,sanitary_chemical,urban_pipelines,11_reg_Vinnytsya,9.5
2019,sanitary_chemical,rural_pipelines,11_reg_Vinnytsya,17.2
2019,sanitary_chemical,non_centralized_1,11_reg_Vinnytsya,44.8
2019,radiation,urban_pipelines,11_reg_Vinnytsya,0.0
2019,radiation,rural_pipelines,11_reg_Vinnytsya,0.0
2019,radiation,non_centralized_1,11_reg_Vinnytsya,0.0
2019,microbiological,urban_pipelines,12_reg_Volyn,2.1
2019,microbiological,rural_pipelines,12_reg_Volyn,6.0
2019,microbiological,non_centralized_1,12_reg_Volyn,6.9
2019,sanitary_chemical,urban_pipelines,12_reg_Volyn,3.1
2019,sanitary_chemical,rural_pipelines,12_reg_Volyn,13.3
2019,sanitary_chemical,non_centralized_1,12_reg_Volyn,29.6
2019,radiation,urban_pipelines,12_reg_Volyn,0.0
2019,radiation,rural_pipelines,12_reg_Volyn,0.0
2019,radiation,non_centralized_1,12_reg_Volyn,0.0
2019,microbiological,urban_pipelines,13_reg_Dnipropetrovsk,7.2
2019,microbiological,rural_pipelines,13_reg_Dnipropetrovsk,18.0
2019,microbiological,non_centralized_1,13_reg_Dnipropetrovsk,16.1
2019,sanitary_chemical,urban_pipelines,13_reg_Dnipropetrovsk,26.2
2019,sanitary_chemical,rural_pipelines,13_reg_Dnipropetrovsk,58.4
2019,sanitary_chemical,non_centralized_1,13_reg_Dnipropetrovsk,38.0
2019,radiation,urban_pipelines,13_reg_Dnipropetrovsk,0.0
2019,radiation,rural_pipelines,13_reg_Dnipropetrovsk,0.0
2019,radiation,non_centralized_1,13_reg_Dnipropetrovsk,0.0
2019,microbiological,urban_pipelines,14_reg_Donetsk,5.2
2019,microbiological,rural_pipelines,14_reg_Donetsk,12.9
2019,microbiological,non_centralized_1,14_reg_Donetsk,23.1
2019,sanitary_chemical,urban_pipelines,14_reg_Donetsk,17.7
2019,sanitary_chemical,rural_pipelines,14_reg_Donetsk,20.4
2019,sanitary_chemical,non_centralized_1,14_reg_Donetsk,54.4
2019,radiation,urban_pipelines,14_reg_Donetsk,0.0
2019,radiation,rural_pipelines,14_reg_Donetsk,0.0
2019,radiation,non_centralized_1,14_reg_Donetsk,0.0
2019,microbiological,urban_pipelines,15_reg_Zhytomyr,7.3
2019,microbiological,rural_pipelines,15_reg_Zhytomyr,12.3
2019,microbiological,non_centralized_1,15_reg_Zhytomyr,36.1
2019,sanitary_chemical,urban_pipelines,15_reg_Zhytomyr,23.2
2019,sanitary_chemical,rural_pipelines,15_reg_Zhytomyr,39.8
2019,sanitary_chemical,non_centralized_1,15_reg_Zhytomyr,38.0
2019,radiation,urban_pipelines,15_reg_Zhytomyr,11.0
2019,radiation,rural_pipelines,15_reg_Zhytomyr,23.0
2019,radiation,non_centralized_1,15_reg_Zhytomyr,3.6
2019,microbiological,urban_pipelines,16_reg_Zakarpattya,14.4
2019,microbiological,rural_pipelines,16_reg_Zakarpattya,10.6
2019,microbiological,non_centralized_1,16_reg_Zakarpattya,27.7
2019,sanitary_chemical,urban_pipelines,16_reg_Zakarpattya,4.3
2019,sanitary_chemical,rural_pipelines,16_reg_Zakarpattya,12.8
2019,sanitary_chemical,non_centralized_1,16_reg_Zakarpattya,14.7
2019,radiation,urban_pipelines,16_reg_Zakarpattya,0.0
2019,radiation,rural_pipelines,16_reg_Zakarpattya,0.0
2019,radiation,non_centralized_1,16_reg_Zakarpattya,0.0
2019,microbiological,urban_pipelines,17_reg_Zaporizhzhya,3.0
2019,microbiological,rural_pipelines,17_reg_Zaporizhzhya,6.1
2019,microbiological,non_centralized_1,17_reg_Zaporizhzhya,20.4
2019,sanitary_chemical,urban_pipelines,17_reg_Zaporizhzhya,20.8
2019,sanitary_chemical,rural_pipelines,17_reg_Zaporizhzhya,39.2
2019,sanitary_chemical,non_centralized_1,17_reg_Zaporizhzhya,71.6
2019,radiation,urban_pipelines,17_reg_Zaporizhzhya,21.1
2019,radiation,rural_pipelines,17_reg_Zaporizhzhya,21.9
2019,radiation,non_centralized_1,17_reg_Zaporizhzhya,0.0
2019,microbiological,urban_pipelines,18_reg_Ivano-Frankivsk,2.1
2019,microbiological,rural_pipelines,18_reg_Ivano-Frankivsk,6.0
2019,microbiological,non_centralized_1,18_reg_Ivano-Frankivsk,35.0
2019,sanitary_chemical,urban_pipelines,18_reg_Ivano-Frankivsk,1.6
2019,sanitary_chemical,rural_pipelines,18_reg_Ivano-Frankivsk,8.6
2019,sanitary_chemical,non_centralized_1,18_reg_Ivano-Frankivsk,14.0
2019,radiation,urban_pipelines,18_reg_Ivano-Frankivsk,0.0
2019,radiation,rural_pipelines,18_reg_Ivano-Frankivsk,0.0
2019,radiation,non_centralized_1,18_reg_Ivano-Frankivsk,0.0
2019,microbiological,urban_pipelines,19_reg_Kyiv,7.3
2019,microbiological,rural_pipelines,19_reg_Kyiv,14.0
2019,microbiological,non_centralized_1,19_reg_Kyiv,28.3
2019,sanitary_chemical,urban_pipelines,19_reg_Kyiv,29.1
2019,sanitary_chemical,rural_pipelines,19_reg_Kyiv,38.7
2019,sanitary_chemical,non_centralized_1,19_reg_Kyiv,46.8
2019,radiation,urban_pipelines,19_reg_Kyiv,0.0
2019,radiation,rural_pipelines,19_reg_Kyiv,0.0
2019,radiation,non_centralized_1,19_reg_Kyiv,0.0
2019,microbiological,urban_pipelines,20_reg_Kirovohrad,4.1
2019,microbiological,rural_pipelines,20_reg_Kirovohrad,8.0
2019,microbiological,non_centralized_1,20_reg_Kirovohrad,19.7
2019,sanitary_chemical,urban_pipelines,20_reg_Kirovohrad,18.7
2019,sanitary_chemical,rural_pipelines,20_reg_Kirovohrad,29.4
2019,sanitary_chemical,non_centralized_1,20_reg_Kirovohrad,64.1
2019,radiation,urban_pipelines,20_reg_Kirovohrad,0.0
2019,radiation,rural_pipelines,20_reg_Kirovohrad,0.0
2019,radiation,non_centralized_1,20_reg_Kirovohrad,18.0
2019,microbiological,urban_pipelines,21_reg_Luhansk,3.7
2019,microbiological,rural_pipelines,21_reg_Luhansk,7.9
2019,microbiological,non_centralized_1,21_reg_Luhansk,16.8
2019,sanitary_chemical,urban_pipelines,21_reg_Luhansk,34.2
2019,sanitary_chemical,rural_pipelines,21_reg_Luhansk,85.7
2019,sanitary_chemical,non_centralized_1,21_reg_Luhansk,58.0
2019,radiation,urban_pipelines,21_reg_Luhansk,0.0
2019,radiation,rural_pipelines,21_reg_Luhansk,0.0
2019,radiation,non_centralized_1,21_reg_Luhansk,0.0
2019,microbiological,urban_pipelines,22_reg_Lviv,4.4
2019,microbiological,rural_pipelines,22_reg_Lviv,6.3
2019,microbiological,non_centralized_1,22_reg_Lviv,32.3
2019,sanitary_chemical,urban_pipelines,22_reg_Lviv,9.7
2019,sanitary_chemical,rural_pipelines,22_reg_Lviv,5.9
2019,sanitary_chemical,non_centralized_1,22_reg_Lviv,22.6
2019,radiation,urban_pipelines,22_reg_Lviv,0.0
2019,radiation,rural_pipelines,22_reg_Lviv,0.0
2019,radiation,non_centralized_1,22_reg_Lviv,0.0
2019,microbiological,urban_pipelines,23_reg_Mykolayiv,7.5
2019,microbiological,rural_pipelines,23_reg_Mykolayiv,31.8
2019,microbiological,non_centralized_1,23_reg_Mykolayiv,20.0
2019,sanitary_chemical,urban_pipelines,23_reg_Mykolayiv,48.4
2019,sanitary_chemical,rural_pipelines,23_reg_Mykolayiv,77.5
2019,sanitary_chemical,non_centralized_1,23_reg_Mykolayiv,73.9
2019,radiation,urban_pipelines,23_reg_Mykolayiv,0.0
2019,radiation,rural_pipelines,23_reg_Mykolayiv,0.0
2019,radiation,non_centralized_1,23_reg_Mykolayiv,0.0
2019,microbiological,urban_pipelines,24_reg_Odesa,8.6
2019,microbiological,rural_pipelines,24_reg_Odesa,9.7
2019,microbiological,non_centralized_1,24_reg_Odesa,20.0
2019,sanitary_chemical,urban_pipelines,24_reg_Odesa,10.5
2019,sanitary_chemical,rural_pipelines,24_reg_Odesa,17.6
2019,sanitary_chemical,non_centralized_1,24_reg_Odesa,49.9
2019,radiation,urban_pipelines,24_reg_Odesa,0.0
2019,radiation,rural_pipelines,24_reg_Odesa,0.0
2019,radiation,non_centralized_1,24_reg_Odesa,0.0
2019,microbiological,urban_pipelines,25_reg_Poltava,4.0
2019,microbiological,rural_pipelines,25_reg_Poltava,4.9
2019,microbiological,non_centralized_1,25_reg_Poltava,12.3
2019,sanitary_chemical,urban_pipelines,25_reg_Poltava,44.4
2019,sanitary_chemical,rural_pipelines,25_reg_Poltava,23.8
2019,sanitary_chemical,non_centralized_1,25_reg_Poltava,37.7
2019,radiation,urban_pipelines,25_reg_Poltava,0.0
2019,radiation,rural_pipelines,25_reg_Poltava,0.0
2019,radiation,non_centralized_1,25_reg_Poltava,0.0
2019,microbiological,urban_pipelines,26_reg_Rivne,8.0
2019,microbiological,rural_pipelines,26_reg_Rivne,24.7
2019,microbiological,non_centralized_1,26_reg_Rivne,32.4
2019,sanitary_chemical,urban_pipelines,26_reg_Rivne,21.2
2019,sanitary_chemical,rural_pipelines,26_reg_Rivne,32.0
2019,sanitary_chemical,non_centralized_1,26_reg_Rivne,36.1
2019,radiation,urban_pipelines,26_reg_Rivne,0.0
2019,radiation,rural_pipelines,26_reg_Rivne,0.0
2019,radiation,non_centralized_1,26_reg_Rivne,0.0
2019,microbiological,urban_pipelines,27_reg_Sumy,3.8
2019,microbiological,rural_pipelines,27_reg_Sumy,10.3
2019,microbiological,non_centralized_1,27_reg_Sumy,26.7
2019,sanitary_chemical,urban_pipelines,27_reg_Sumy,8.3
2019,sanitary_chemical,rural_pipelines,27_reg_Sumy,25.6
2019,sanitary_chemical,non_centralized_1,27_reg_Sumy,57.8
2019,radiation,urban_pipelines,27_reg_Sumy,0.0
2019,radiation,rural_pipelines,27_reg_Sumy,0.0
2019,radiation,non_centralized_1,27_reg_Sumy,0.0
2019,microbiological,urban_pipelines,28_reg_Ternopil,12.5
2019,microbiological,rural_pipelines,28_reg_Ternopil,24.5
2019,microbiological,non_centralized_1,28_reg_Ternopil,22.8
2019,sanitary_chemical,urban_pipelines,28_reg_Ternopil,16.2
2019,sanitary_chemical,rural_pipelines,28_reg_Ternopil,27.9
2019,sanitary_chemical,non_centralized_1,28_reg_Ternopil,26.8
2019,radiation,urban_pipelines,28_reg_Ternopil,0.0
2019,radiation,rural_pipelines,28_reg_Ternopil,0.0
2019,radiation,non_centralized_1,28_reg_Ternopil,0.0
2019,microbiological,urban_pipelines,29_reg_Kharkiv,4.2
2019,microbiological,rural_pipelines,29_reg_Kharkiv,15.9
2019,microbiological,non_centralized_1,29_reg_Kharkiv,29.8
2019,sanitary_chemical,urban_pipelines,29_reg_Kharkiv,26.4
2019,sanitary_chemical,rural_pipelines,29_reg_Kharkiv,24.6
2019,sanitary_chemical,non_centralized_1,29_reg_Kharkiv,45.7
2019,radiation,urban_pipelines,29_reg_Kharkiv,0.0
2019,radiation,rural_pipelines,29_reg_Kharkiv,0.0
2019,radiation,non_centralized_1,29_reg_Kharkiv,0.0
2019,microbiological,urban_pipelines,30_reg_Kherson,3.7
2019,microbiological,rural_pipelines,30_reg_Kherson,6.2
2019,microbiological,non_centralized_1,30_reg_Kherson,4.3
2019,sanitary_chemical,urban_pipelines,30_reg_Kherson,22.6
2019,sanitary_chemical,rural_pipelines,30_reg_Kherson,36.3
2019,sanitary_chemical,non_centralized_1,30_reg_Kherson,14.4
2019,radiation,urban_pipelines,30_reg_Kherson,0.0
2019,radiation,rural_pipelines,30_reg_Kherson,0.0
2019,radiation,non_centralized_1,30_reg_Kherson,0.0
2019,microbiological,urban_pipelines,31_reg_Khmelnytskiy,8.5
2019,microbiological,rural_pipelines,31_reg_Khmelnytskiy,26.4
2019,microbiological,non_centralized_1,31_reg_Khmelnytskiy,34.2
2019,sanitary_chemical,urban_pipelines,31_reg_Khmelnytskiy,21.0
2019,sanitary_chemical,rural_pipelines,31_reg_Khmelnytskiy,37.2
2019,sanitary_chemical,non_centralized_1,31_reg_Khmelnytskiy,41.4
2019,radiation,urban_pipelines,31_reg_Khmelnytskiy,0.0
2019,radiation,rural_pipelines,31_reg_Khmelnytskiy,0.0
2019,radiation,non_centralized_1,31_reg_Khmelnytskiy,0.0
2019,microbiological,urban_pipelines,32_reg_Cherkasy,6.3
2019,microbiological,rural_pipelines,32_reg_Cherkasy,11.3
2019,microbiological,non_centralized_1,32_reg_Cherkasy,18.8
2019,sanitary_chemical,urban_pipelines,32_reg_Cherkasy,1.8
2019,sanitary_chemical,rural_pipelines,32_reg_Cherkasy,10.9
2019,sanitary_chemical,non_centralized_1,32_reg_Cherkasy,29.7
2019,radiation,urban_pipelines,32_reg_Cherkasy,0.0
2019,radiation,rural_pipelines,32_reg_Cherkasy,0.0
2019,radiation,non_centralized_1,32_reg_Cherkasy,0.0
2019,microbiological,urban_pipelines,33_reg_Chernivtsi,3.6
2019,microbiological,rural_pipelines,33_reg_Chernivtsi,9.2
2019,microbiological,non_centralized_1,33_reg_Chernivtsi,12.0
2019,sanitary_chemical,urban_pipelines,33_reg_Chernivtsi,0.1
2019,sanitary_chemical,rural_pipelines,33_reg_Chernivtsi,0.0
2019,sanitary_chemical,non_centralized_1,33_reg_Chernivtsi,8.1
2019,radiation,urban_pipelines,33_reg_Chernivtsi,0.0
2019,radiation,rural_pipelines,33_reg_Chernivtsi,0.0
2019,radiation,non_centralized_1,33_reg_Chernivtsi,0.0
2019,microbiological,urban_pipelines,34_reg_Chernihiv,3.6
2019,microbiological,rural_pipelines,34_reg_Chernihiv,6.4
2019,microbiological,non_centralized_1,34_reg_Chernihiv,14.2
2019,sanitary_chemical,urban_pipelines,34_reg_Chernihiv,3.0
2019,sanitary_chemical,rural_pipelines,34_reg_Chernihiv,12.0
2019,sanitary_chemical,non_centralized_1,34_reg_Chernihiv,30.2
2019,radiation,urban_pipelines,34_reg_Chernihiv,0.0
2019,radiation,rural_pipelines,34_reg_Chernihiv,0.0
2019,radiation,non_centralized_1,34_reg_Chernihiv,0.0
2019,microbiological,urban_pipelines,35_reg_Kyiv_city,3.1
2019,microbiological,rural_pipelines,35_reg_Kyiv_city,
2019,microbiological,non_centralized_1,35_reg_Kyiv_city,7.8
2019,sanitary_chemical,urban_pipelines,35_reg_Kyiv_city,0.8
2019,sanitary_chemical,rural_pipelines,35_reg_Kyiv_city,
2019,sanitary_chemical,non_centralized_1,35_reg_Kyiv_city,26.6
2019,radiation,urban_pipelines,35_reg_Kyiv_city,0.0
2019,radiation,rural_pipelines,35_reg_Kyiv_city,
2019,radiation,non_centralized_1,35_reg_Kyiv_city,0.0
2019,microbiological,urban_pipelines,city_Sevastopol,
2019,microbiological,rural_pipelines,city_Sevastopol,
2019,microbiological,non_centralized_1,city_Sevastopol,
2019,sanitary_chemical,urban_pipelines,city_Sevastopol,
2019,sanitary_chemical,rural_pipelines,city_Sevastopol,
2019,sanitary_chemical,non_centralized_1,city_Sevastopol,
2019,radiation,urban_pipelines,city_Sevastopol,
2019,radiation,rural_pipelines,city_Sevastopol,
2019,radiation,non_centralized_1,city_Sevastopol,
2020,microbiological,urban_pipelines,Ukraine,4.7
2020,microbiological,rural_pipelines,Ukraine,13.8
2020,microbiological,non_centralized_1,Ukraine,22.6
