Year,EducationInternetType,Region,Value
2015,secondary_internet_any_speed,11_reg_Vinnytsya,83.91
2015,secondary_internet_any_speed,12_reg_Volyn,74.86
2015,secondary_internet_any_speed,13_reg_Dnipropetrovsk,97.71
2015,secondary_internet_any_speed,14_reg_Donetsk,90.98
2015,secondary_internet_any_speed,15_reg_Zhytomyr,63.21
2015,secondary_internet_any_speed,16_reg_Zakarpattya,76.75
2015,secondary_internet_any_speed,17_reg_Zaporizhzhya,100.0
2015,secondary_internet_any_speed,18_reg_Ivano-Frankivsk,81.78
2015,secondary_internet_any_speed,19_reg_Kyiv,100.0
2015,secondary_internet_any_speed,20_reg_Kirovohrad,96.53
2015,secondary_internet_any_speed,21_reg_Luhansk,94.39
2015,secondary_internet_any_speed,22_reg_Lviv,60.41
2015,secondary_internet_any_speed,23_reg_Mykolayiv,94.76
2015,secondary_internet_any_speed,24_reg_Odesa,80.38
2015,secondary_internet_any_speed,25_reg_Poltava,86.61
2015,secondary_internet_any_speed,26_reg_Rivne,92.72
2015,secondary_internet_any_speed,27_reg_Sumy,92.35
2015,secondary_internet_any_speed,28_reg_Ternopil,75.39
2015,secondary_internet_any_speed,29_reg_Kharkiv,99.75
2015,secondary_internet_any_speed,30_reg_Kherson,94.52
2015,secondary_internet_any_speed,31_reg_Khmelnytskiy,99.22
2015,secondary_internet_any_speed,32_reg_Cherkasy,98.21
2015,secondary_internet_any_speed,33_reg_Chernivtsi,92.22
2015,secondary_internet_any_speed,34_reg_Chernihiv,93.44
2015,secondary_internet_any_speed,Kyiv_city,95.7
2015,secondary_internet_any_speed,city_Sevastopol,
2016,secondary_internet_any_speed,Ukraine,89.71
2016,secondary_internet_any_speed,autonomous_Republic_of_Crimea,
2016,secondary_internet_any_speed,11_reg_Vinnytsya,85.48
2016,secondary_internet_any_speed,12_reg_Volyn,78.56
2016,secondary_internet_any_speed,13_reg_Dnipropetrovsk,94.28
2016,secondary_internet_any_speed,14_reg_Donetsk,93.33
2016,secondary_internet_any_speed,15_reg_Zhytomyr,90.25
2016,secondary_internet_any_speed,16_reg_Zakarpattya,78.81
2016,secondary_internet_any_speed,17_reg_Zaporizhzhya,99.29
2016,secondary_internet_any_speed,18_reg_Ivano-Frankivsk,85.11
2016,secondary_internet_any_speed,19_reg_Kyiv,99.86
2016,secondary_internet_any_speed,20_reg_Kirovohrad,98.65
2016,secondary_internet_any_speed,21_reg_Luhansk,94.24
2016,secondary_internet_any_speed,22_reg_Lviv,70.35
2016,secondary_internet_any_speed,23_reg_Mykolayiv,95.4
2016,secondary_internet_any_speed,24_reg_Odesa,84.98
2016,secondary_internet_any_speed,25_reg_Poltava,91.13
2016,secondary_internet_any_speed,26_reg_Rivne,93.92
2016,secondary_internet_any_speed,27_reg_Sumy,92.9
2016,secondary_internet_any_speed,28_reg_Ternopil,77.56
2016,secondary_internet_any_speed,29_reg_Kharkiv,100.0
2016,secondary_internet_any_speed,30_reg_Kherson,100.0
2016,secondary_internet_any_speed,31_reg_Khmelnytskiy,93.11
2016,secondary_internet_any_speed,32_reg_Cherkasy,96.55
2016,secondary_internet_any_speed,33_reg_Chernivtsi,99.05
2016,secondary_internet_any_speed,34_reg_Chernihiv,94.88
2016,secondary_internet_any_speed,Kyiv_city,96.54
2016,secondary_internet_any_speed,city_Sevastopol,
2017,secondary_internet_any_speed,Ukraine,92.02
2017,secondary_internet_any_speed,autonomous_Republic_of_Crimea,
2017,secondary_internet_any_speed,11_reg_Vinnytsya,86.46
2017,secondary_internet_any_speed,12_reg_Volyn,81.65
2017,secondary_internet_any_speed,13_reg_Dnipropetrovsk,95.87
2017,secondary_internet_any_speed,14_reg_Donetsk,96.98
2017,secondary_internet_any_speed,15_reg_Zhytomyr,73.59
2017,secondary_internet_any_speed,16_reg_Zakarpattya,81.74
2017,secondary_internet_any_speed,17_reg_Zaporizhzhya,98.9
2017,secondary_internet_any_speed,18_reg_Ivano-Frankivsk,89.24
2017,secondary_internet_any_speed,19_reg_Kyiv,99.57
2017,secondary_internet_any_speed,20_reg_Kirovohrad,100.0
2017,secondary_internet_any_speed,21_reg_Luhansk,96.53
2017,secondary_internet_any_speed,22_reg_Lviv,87.09
2017,secondary_internet_any_speed,23_reg_Mykolayiv,96.84
2017,secondary_internet_any_speed,24_reg_Odesa,88.92
2017,secondary_internet_any_speed,25_reg_Poltava,95.18
2017,secondary_internet_any_speed,26_reg_Rivne,95.51
2017,secondary_internet_any_speed,27_reg_Sumy,94.52
2017,secondary_internet_any_speed,28_reg_Ternopil,82.36
2017,secondary_internet_any_speed,29_reg_Kharkiv,100.0
2017,secondary_internet_any_speed,30_reg_Kherson,100.0
2017,secondary_internet_any_speed,31_reg_Khmelnytskiy,93.29
2017,secondary_internet_any_speed,32_reg_Cherkasy,98.82
2017,secondary_internet_any_speed,33_reg_Chernivtsi,99.52
2017,secondary_internet_any_speed,34_reg_Chernihiv,95.01
2017,secondary_internet_any_speed,Kyiv_city,98.49
2017,secondary_internet_any_speed,city_Sevastopol,
2018,secondary_internet_any_speed,Ukraine,
2018,secondary_internet_any_speed,autonomous_Republic_of_Crimea,
2018,secondary_internet_any_speed,11_reg_Vinnytsya,
2018,secondary_internet_any_speed,12_reg_Volyn,
2018,secondary_internet_any_speed,13_reg_Dnipropetrovsk,
2018,secondary_internet_any_speed,14_reg_Donetsk,
2018,secondary_internet_any_speed,15_reg_Zhytomyr,
2018,secondary_internet_any_speed,16_reg_Zakarpattya,
2018,secondary_internet_any_speed,17_reg_Zaporizhzhya,
2018,secondary_internet_any_speed,18_reg_Ivano-Frankivsk,
2018,secondary_internet_any_speed,19_reg_Kyiv,
2018,secondary_internet_any_speed,20_reg_Kirovohrad,
2018,secondary_internet_any_speed,21_reg_Luhansk,
2018,secondary_internet_any_speed,22_reg_Lviv,
2018,secondary_internet_any_speed,23_reg_Mykolayiv,
2018,secondary_internet_any_speed,24_reg_Odesa,
2018,secondary_internet_any_speed,25_reg_Poltava,
2018,secondary_internet_any_speed,26_reg_Rivne,
2018,secondary_internet_any_speed,27_reg_Sumy,
2018,secondary_internet_any_speed,28_reg_Ternopil,
2018,secondary_internet_any_speed,29_reg_Kharkiv,
2018,secondary_internet_any_speed,30_reg_Kherson,
2018,secondary_internet_any_speed,31_reg_Khmelnytskiy,
2018,secondary_internet_any_speed,32_reg_Cherkasy,
2018,secondary_internet_any_speed,33_reg_Chernivtsi,
2018,secondary_internet_any_speed,34_reg_Chernihiv,
2018,secondary_internet_any_speed,Kyiv_city,
2018,secondary_internet_any_speed,city_Sevastopol,
2019,secondary_internet_any_speed,Ukraine,
2019,secondary_internet_any_speed,autonomous_Republic_of_Crimea,
2019,secondary_internet_any_speed,11_reg_Vinnytsya,
2019,secondary_internet_any_speed,12_reg_Volyn,
2019,secondary_internet_any_speed,13_reg_Dnipropetrovsk,
2019,secondary_internet_any_speed,14_reg_Donetsk,
2019,secondary_internet_any_speed,15_reg_Zhytomyr,
2019,secondary_internet_any_speed,16_reg_Zakarpattya,
2019,secondary_internet_any_speed,17_reg_Zaporizhzhya,
2019,secondary_internet_any_speed,18_reg_Ivano-Frankivsk,
2019,secondary_internet_any_speed,19_reg_Kyiv,
2019,secondary_internet_any_speed,20_reg_Kirovohrad,
2019,secondary_internet_any_speed,21_reg_Luhansk,
2019,secondary_internet_any_speed,22_reg_Lviv,
2019,secondary_internet_any_speed,23_reg_Mykolayiv,
2019,secondary_internet_any_speed,24_reg_Odesa,
2019,secondary_internet_any_speed,25_reg_Poltava,
2019,secondary_internet_any_speed,26_reg_Rivne,
2019,secondary_internet_any_speed,27_reg_Sumy,
2019,secondary_internet_any_speed,28_reg_Ternopil,
2019,secondary_internet_any_speed,29_reg_Kharkiv,
2019,secondary_internet_any_speed,30_reg_Kherson,
2019,secondary_internet_any_speed,31_reg_Khmelnytskiy,
2019,secondary_internet_any_speed,32_reg_Cherkasy,
2019,secondary_internet_any_speed,33_reg_Chernivtsi,
2019,secondary_internet_any_speed,34_reg_Chernihiv,
2019,secondary_internet_any_speed,Kyiv_city,
2019,secondary_internet_any_speed,city_Sevastopol,
2020,secondary_internet_any_speed,Ukraine,
2020,secondary_internet_any_speed,autonomous_Republic_of_Crimea,
2020,secondary_internet_any_speed,11_reg_Vinnytsya,
2020,secondary_internet_any_speed,12_reg_Volyn,
2020,secondary_internet_any_speed,13_reg_Dnipropetrovsk,
2020,secondary_internet_any_speed,14_reg_Donetsk,
2020,secondary_internet_any_speed,15_reg_Zhytomyr,
2020,secondary_internet_any_speed,16_reg_Zakarpattya,
2020,secondary_internet_any_speed,17_reg_Zaporizhzhya,
2020,secondary_internet_any_speed,18_reg_Ivano-Frankivsk,
2020,secondary_internet_any_speed,19_reg_Kyiv,
2020,secondary_internet_any_speed,20_reg_Kirovohrad,
2020,secondary_internet_any_speed,21_reg_Luhansk,
2020,secondary_internet_any_speed,22_reg_Lviv,
2020,secondary_internet_any_speed,23_reg_Mykolayiv,
2020,secondary_internet_any_speed,24_reg_Odesa,
2020,secondary_internet_any_speed,25_reg_Poltava,
2020,secondary_internet_any_speed,26_reg_Rivne,
2020,secondary_internet_any_speed,27_reg_Sumy,
2020,secondary_internet_any_speed,28_reg_Ternopil,
2020,secondary_internet_any_speed,29_reg_Kharkiv,
2020,secondary_internet_any_speed,30_reg_Kherson,
2020,secondary_internet_any_speed,31_reg_Khmelnytskiy,
2020,secondary_internet_any_speed,32_reg_Cherkasy,
2020,secondary_internet_any_speed,33_reg_Chernivtsi,
2020,secondary_internet_any_speed,34_reg_Chernihiv,
2020,secondary_internet_any_speed,Kyiv_city,
2020,secondary_internet_any_speed,city_Sevastopol,
2021,secondary_internet_any_speed,Ukraine,
2021,secondary_internet_any_speed,autonomous_Republic_of_Crimea,
2021,secondary_internet_any_speed,11_reg_Vinnytsya,
2021,secondary_internet_any_speed,12_reg_Volyn,
2021,secondary_internet_any_speed,13_reg_Dnipropetrovsk,
2021,secondary_internet_any_speed,14_reg_Donetsk,
2021,secondary_internet_any_speed,15_reg_Zhytomyr,
2021,secondary_internet_any_speed,16_reg_Zakarpattya,
2021,secondary_internet_any_speed,17_reg_Zaporizhzhya,
2021,secondary_internet_any_speed,18_reg_Ivano-Frankivsk,
2021,secondary_internet_any_speed,19_reg_Kyiv,
2021,secondary_internet_any_speed,20_reg_Kirovohrad,
2021,secondary_internet_any_speed,21_reg_Luhansk,
2021,secondary_internet_any_speed,22_reg_Lviv,
2021,secondary_internet_any_speed,23_reg_Mykolayiv,
2021,secondary_internet_any_speed,24_reg_Odesa,
2021,secondary_internet_any_speed,25_reg_Poltava,
2021,secondary_internet_any_speed,26_reg_Rivne,
2021,secondary_internet_any_speed,27_reg_Sumy,
2021,secondary_internet_any_speed,28_reg_Ternopil,
2021,secondary_internet_any_speed,29_reg_Kharkiv,
2021,secondary_internet_any_speed,30_reg_Kherson,
2021,secondary_internet_any_speed,31_reg_Khmelnytskiy,
2021,secondary_internet_any_speed,32_reg_Cherkasy,
2021,secondary_internet_any_speed,33_reg_Chernivtsi,
2021,secondary_internet_any_speed,34_reg_Chernihiv,
2021,secondary_internet_any_speed,Kyiv_city,
2021,secondary_internet_any_speed,city_Sevastopol,
2022,secondary_internet_any_speed,Ukraine,
2022,secondary_internet_any_speed,autonomous_Republic_of_Crimea,
2022,secondary_internet_any_speed,11_reg_Vinnytsya,
2022,secondary_internet_any_speed,12_reg_Volyn,
2022,secondary_internet_any_speed,13_reg_Dnipropetrovsk,
2022,secondary_internet_any_speed,14_reg_Donetsk,
2022,secondary_internet_any_speed,15_reg_Zhytomyr,
2022,secondary_internet_any_speed,16_reg_Zakarpattya,
2022,secondary_internet_any_speed,17_reg_Zaporizhzhya,
2022,secondary_internet_any_speed,18_reg_Ivano-Frankivsk,
2022,secondary_internet_any_speed,19_reg_Kyiv,
2022,secondary_internet_any_speed,20_reg_Kirovohrad,
2022,secondary_internet_any_speed,21_reg_Luhansk,
2022,secondary_internet_any_speed,22_reg_Lviv,
2022,secondary_internet_any_speed,23_reg_Mykolayiv,
2022,secondary_internet_any_speed,24_reg_Odesa,
2022,secondary_internet_any_speed,25_reg_Poltava,
2022,secondary_internet_any_speed,26_reg_Rivne,
2022,secondary_internet_any_speed,27_reg_Sumy,
2022,secondary_internet_any_speed,28_reg_Ternopil,
2022,secondary_internet_any_speed,29_reg_Kharkiv,
2022,secondary_internet_any_speed,30_reg_Kherson,
2022,secondary_internet_any_speed,31_reg_Khmelnytskiy,
2022,secondary_internet_any_speed,32_reg_Cherkasy,
2022,secondary_internet_any_speed,33_reg_Chernivtsi,
2022,secondary_internet_any_speed,34_reg_Chernihiv,
2022,secondary_internet_any_speed,Kyiv_city,
2022,secondary_internet_any_speed,city_Sevastopol,
2023,secondary_internet_any_speed,Ukraine,
2023,secondary_internet_any_speed,autonomous_Republic_of_Crimea,
2023,secondary_internet_any_speed,11_reg_Vinnytsya,
2023,secondary_internet_any_speed,12_reg_Volyn,
2023,secondary_internet_any_speed,13_reg_Dnipropetrovsk,
2023,secondary_internet_any_speed,14_reg_Donetsk,
2023,secondary_internet_any_speed,15_reg_Zhytomyr,
2023,secondary_internet_any_speed,16_reg_Zakarpattya,
2023,secondary_internet_any_speed,17_reg_Zaporizhzhya,
2023,secondary_internet_any_speed,18_reg_Ivano-Frankivsk,
2023,secondary_internet_any_speed,19_reg_Kyiv,
2023,secondary_internet_any_speed,20_reg_Kirovohrad,
2023,secondary_internet_any_speed,21_reg_Luhansk,
2023,secondary_internet_any_speed,22_reg_Lviv,
2023,secondary_internet_any_speed,23_reg_Mykolayiv,
2023,secondary_internet_any_speed,24_reg_Odesa,
2023,secondary_internet_any_speed,25_reg_Poltava,
2023,secondary_internet_any_speed,26_reg_Rivne,
2023,secondary_internet_any_speed,27_reg_Sumy,
2023,secondary_internet_any_speed,28_reg_Ternopil,
2023,secondary_internet_any_speed,29_reg_Kharkiv,
2023,secondary_internet_any_speed,30_reg_Kherson,
2023,secondary_internet_any_speed,31_reg_Khmelnytskiy,
2023,secondary_internet_any_speed,32_reg_Cherkasy,
2023,secondary_internet_any_speed,33_reg_Chernivtsi,
2023,secondary_internet_any_speed,34_reg_Chernihiv,
2023,secondary_internet_any_speed,Kyiv_city,
2023,secondary_internet_any_speed,city_Sevastopol,
2024,secondary_internet_any_speed,Ukraine,
2024,secondary_internet_any_speed,autonomous_Republic_of_Crimea,
2024,secondary_internet_any_speed,11_reg_Vinnytsya,
2024,secondary_internet_any_speed,12_reg_Volyn,
2024,secondary_internet_any_speed,13_reg_Dnipropetrovsk,
2024,secondary_internet_any_speed,14_reg_Donetsk,
2024,secondary_internet_any_speed,15_reg_Zhytomyr,
2024,secondary_internet_any_speed,16_reg_Zakarpattya,
2024,secondary_internet_any_speed,17_reg_Zaporizhzhya,
2024,secondary_internet_any_speed,18_reg_Ivano-Frankivsk,
2024,secondary_internet_any_speed,19_reg_Kyiv,
2024,secondary_internet_any_speed,20_reg_Kirovohrad,
2024,secondary_internet_any_speed,21_reg_Luhansk,
2024,secondary_internet_any_speed,22_reg_Lviv,
2024,secondary_internet_any_speed,23_reg_Mykolayiv,
2024,secondary_internet_any_speed,24_reg_Odesa,
2024,secondary_internet_any_speed,25_reg_Poltava,
2024,secondary_internet_any_speed,26_reg_Rivne,
2024,secondary_internet_any_speed,27_reg_Sumy,
2024,secondary_internet_any_speed,28_reg_Ternopil,
2024,secondary_internet_any_speed,29_reg_Kharkiv,
2024,secondary_internet_any_speed,30_reg_Kherson,
2024,secondary_internet_any_speed,31_reg_Khmelnytskiy,
2024,secondary_internet_any_speed,32_reg_Cherkasy,
2024,secondary_internet_any_speed,33_reg_Chernivtsi,
2024,secondary_internet_any_speed,34_reg_Chernihiv,
2024,secondary_internet_any_speed,Kyiv_city,
2024,secondary_internet_any_speed,city_Sevastopol,
2025,secondary_internet_any_speed,Ukraine,
2025,secondary_internet_any_speed,autonomous_Republic_of_Crimea,
2025,secondary_internet_any_speed,11_reg_Vinnytsya,
2025,secondary_internet_any_speed,12_reg_Volyn,
2025,secondary_internet_any_speed,13_reg_Dnipropetrovsk,
2025,secondary_internet_any_speed,14_reg_Donetsk,
2025,secondary_internet_any_speed,15_reg_Zhytomyr,
2025,secondary_internet_any_speed,16_reg_Zakarpattya,
2025,secondary_internet_any_speed,17_reg_Zaporizhzhya,
2025,secondary_internet_any_speed,18_reg_Ivano-Frankivsk,
2025,secondary_internet_any_speed,19_reg_Kyiv,
2025,secondary_internet_any_speed,20_reg_Kirovohrad,
2025,secondary_internet_any_speed,21_reg_Luhansk,
2025,secondary_internet_any_speed,22_reg_Lviv,
2025,secondary_internet_any_speed,23_reg_Mykolayiv,
2025,secondary_internet_any_speed,24_reg_Odesa,
2025,secondary_internet_any_speed,25_reg_Poltava,
2025,secondary_internet_any_speed,26_reg_Rivne,
2025,secondary_internet_any_speed,27_reg_Sumy,
2025,secondary_internet_any_speed,28_reg_Ternopil,
2025,secondary_internet_any_speed,29_reg_Kharkiv,
2025,secondary_internet_any_speed,30_reg_Kherson,
2025,secondary_internet_any_speed,31_reg_Khmelnytskiy,
2025,secondary_internet_any_speed,32_reg_Cherkasy,
2025,secondary_internet_any_speed,33_reg_Chernivtsi,
2025,secondary_internet_any_speed,34_reg_Chernihiv,
2025,secondary_internet_any_speed,Kyiv_city,
2025,secondary_internet_any_speed,city_Sevastopol,
2015,secondary_wired_gt30,Ukraine,
2015,secondary_wired_gt30,autonomous_Republic_of_Crimea,
2015,secondary_wired_gt30,11_reg_Vinnytsya,
2015,secondary_wired_gt30,12_reg_Volyn,
2015,secondary_wired_gt30,13_reg_Dnipropetrovsk,
2015,secondary_wired_gt30,14_reg_Donetsk,
2015,secondary_wired_gt30,15_reg_Zhytomyr,
2015,secondary_wired_gt30,16_reg_Zakarpattya,
2015,secondary_wired_gt30,17_reg_Zaporizhzhya,
2015,secondary_wired_gt30,18_reg_Ivano-Frankivsk,
2015,secondary_wired_gt30,19_reg_Kyiv,
2015,secondary_wired_gt30,20_reg_Kirovohrad,
2015,secondary_wired_gt30,21_reg_Luhansk,
2015,secondary_wired_gt30,22_reg_Lviv,
2015,secondary_wired_gt30,23_reg_Mykolayiv,
2015,secondary_wired_gt30,24_reg_Odesa,
2015,secondary_wired_gt30,25_reg_Poltava,
2015,secondary_wired_gt30,26_reg_Rivne,
2015,secondary_wired_gt30,27_reg_Sumy,
2015,secondary_wired_gt30,28_reg_Ternopil,
2015,secondary_wired_gt30,29_reg_Kharkiv,
2015,secondary_wired_gt30,30_reg_Kherson,
2015,secondary_wired_gt30,31_reg_Khmelnytskiy,
2015,secondary_wired_gt30,32_reg_Cherkasy,
2015,secondary_wired_gt30,33_reg_Chernivtsi,
2015,secondary_wired_gt30,34_reg_Chernihiv,
2015,secondary_wired_gt30,Kyiv_city,
2015,secondary_wired_gt30,city_Sevastopol,
2016,secondary_wired_gt30,Ukraine,
2016,secondary_wired_gt30,autonomous_Republic_of_Crimea,
2016,secondary_wired_gt30,11_reg_Vinnytsya,
2016,secondary_wired_gt30,12_reg_Volyn,
2016,secondary_wired_gt30,13_reg_Dnipropetrovsk,
2016,secondary_wired_gt30,14_reg_Donetsk,
2016,secondary_wired_gt30,15_reg_Zhytomyr,
2016,secondary_wired_gt30,16_reg_Zakarpattya,
2016,secondary_wired_gt30,17_reg_Zaporizhzhya,
2016,secondary_wired_gt30,18_reg_Ivano-Frankivsk,
2016,secondary_wired_gt30,19_reg_Kyiv,
2016,secondary_wired_gt30,20_reg_Kirovohrad,
2016,secondary_wired_gt30,21_reg_Luhansk,
2016,secondary_wired_gt30,22_reg_Lviv,
2016,secondary_wired_gt30,23_reg_Mykolayiv,
2016,secondary_wired_gt30,24_reg_Odesa,
2016,secondary_wired_gt30,25_reg_Poltava,
2016,secondary_wired_gt30,26_reg_Rivne,
2016,secondary_wired_gt30,27_reg_Sumy,
2016,secondary_wired_gt30,28_reg_Ternopil,
2016,secondary_wired_gt30,29_reg_Kharkiv,
2016,secondary_wired_gt30,30_reg_Kherson,
2016,secondary_wired_gt30,31_reg_Khmelnytskiy,
2016,secondary_wired_gt30,32_reg_Cherkasy,
2016,secondary_wired_gt30,33_reg_Chernivtsi,
2016,secondary_wired_gt30,34_reg_Chernihiv,
2016,secondary_wired_gt30,Kyiv_city,
2016,secondary_wired_gt30,city_Sevastopol,
2017,secondary_wired_gt30,Ukraine,
2017,secondary_wired_gt30,autonomous_Republic_of_Crimea,
2017,secondary_wired_gt30,11_reg_Vinnytsya,
2017,secondary_wired_gt30,12_reg_Volyn,
2017,secondary_wired_gt30,13_reg_Dnipropetrovsk,
2017,secondary_wired_gt30,14_reg_Donetsk,
2017,secondary_wired_gt30,15_reg_Zhytomyr,
2017,secondary_wired_gt30,16_reg_Zakarpattya,
2017,secondary_wired_gt30,17_reg_Zaporizhzhya,
2017,secondary_wired_gt30,18_reg_Ivano-Frankivsk,
2017,secondary_wired_gt30,19_reg_Kyiv,
2017,secondary_wired_gt30,20_reg_Kirovohrad,
2017,secondary_wired_gt30,21_reg_Luhansk,
2017,secondary_wired_gt30,22_reg_Lviv,
2017,secondary_wired_gt30,23_reg_Mykolayiv,
2017,secondary_wired_gt30,24_reg_Odesa,
2017,secondary_wired_gt30,25_reg_Poltava,
2017,secondary_wired_gt30,26_reg_Rivne,
2017,secondary_wired_gt30,27_reg_Sumy,
2017,secondary_wired_gt30,28_reg_Ternopil,
2017,secondary_wired_gt30,29_reg_Kharkiv,
2017,secondary_wired_gt30,30_reg_Kherson,
2017,secondary_wired_gt30,31_reg_Khmelnytskiy,
2017,secondary_wired_gt30,32_reg_Cherkasy,
2017,secondary_wired_gt30,33_reg_Chernivtsi,
2017,secondary_wired_gt30,34_reg_Chernihiv,
2017,secondary_wired_gt30,Kyiv_city,
2017,secondary_wired_gt30,city_Sevastopol,
2018,secondary_wired_gt30,Ukraine,31.29
2018,secondary_wired_gt30,autonomous_Republic_of_Crimea,
2018,secondary_wired_gt30,11_reg_Vinnytsya,14.67
2018,secondary_wired_gt30,12_reg_Volyn,21.75
2018,secondary_wired_gt30,13_reg_Dnipropetrovsk,48.62
2018,secondary_wired_gt30,14_reg_Donetsk,42.29
2018,secondary_wired_gt30,15_reg_Zhytomyr,18.83
2018,secondary_wired_gt30,16_reg_Zakarpattya,22.63
2018,secondary_wired_gt30,17_reg_Zaporizhzhya,41.15
2018,secondary_wired_gt30,18_reg_Ivano-Frankivsk,31.15
2018,secondary_wired_gt30,19_reg_Kyiv,47.17
2018,secondary_wired_gt30,20_reg_Kirovohrad,23.96
2018,secondary_wired_gt30,21_reg_Luhansk,25.82
2018,secondary_wired_gt30,22_reg_Lviv,21.92
2018,secondary_wired_gt30,23_reg_Mykolayiv,27.39
2018,secondary_wired_gt30,24_reg_Odesa,39.9
2018,secondary_wired_gt30,25_reg_Poltava,25.33
2018,secondary_wired_gt30,26_reg_Rivne,23.86
2018,secondary_wired_gt30,27_reg_Sumy,32.0
2018,secondary_wired_gt30,28_reg_Ternopil,27.86
2018,secondary_wired_gt30,29_reg_Kharkiv,41.46
2018,secondary_wired_gt30,30_reg_Kherson,19.81
2018,secondary_wired_gt30,31_reg_Khmelnytskiy,26.01
2018,secondary_wired_gt30,32_reg_Cherkasy,23.89
2018,secondary_wired_gt30,33_reg_Chernivtsi,44.72
2018,secondary_wired_gt30,34_reg_Chernihiv,16.47
2018,secondary_wired_gt30,Kyiv_city,79.87
2018,secondary_wired_gt30,city_Sevastopol,
2019,secondary_wired_gt30,Ukraine,41.06
2019,secondary_wired_gt30,autonomous_Republic_of_Crimea,
2019,secondary_wired_gt30,11_reg_Vinnytsya,21.22
2019,secondary_wired_gt30,12_reg_Volyn,34.05
2019,secondary_wired_gt30,13_reg_Dnipropetrovsk,52.8
2019,secondary_wired_gt30,14_reg_Donetsk,58.72
2019,secondary_wired_gt30,15_reg_Zhytomyr,28.59
2019,secondary_wired_gt30,16_reg_Zakarpattya,26.26
2019,secondary_wired_gt30,17_reg_Zaporizhzhya,50.39
2019,secondary_wired_gt30,18_reg_Ivano-Frankivsk,40.95
2019,secondary_wired_gt30,19_reg_Kyiv,66.28
2019,secondary_wired_gt30,20_reg_Kirovohrad,36.04
2019,secondary_wired_gt30,21_reg_Luhansk,32.1
2019,secondary_wired_gt30,22_reg_Lviv,31.6
2019,secondary_wired_gt30,23_reg_Mykolayiv,32.12
2019,secondary_wired_gt30,24_reg_Odesa,46.43
2019,secondary_wired_gt30,25_reg_Poltava,32.65
2019,secondary_wired_gt30,26_reg_Rivne,40.31
2019,secondary_wired_gt30,27_reg_Sumy,44.06
2019,secondary_wired_gt30,28_reg_Ternopil,48.2
2019,secondary_wired_gt30,29_reg_Kharkiv,51.04
2019,secondary_wired_gt30,30_reg_Kherson,22.66
2019,secondary_wired_gt30,31_reg_Khmelnytskiy,34.38
2019,secondary_wired_gt30,32_reg_Cherkasy,35.66
2019,secondary_wired_gt30,33_reg_Chernivtsi,63.54
2019,secondary_wired_gt30,34_reg_Chernihiv,19.92
2019,secondary_wired_gt30,Kyiv_city,78.3
2019,secondary_wired_gt30,city_Sevastopol,
2020,secondary_wired_gt30,Ukraine,60.49
2020,secondary_wired_gt30,autonomous_Republic_of_Crimea,
2020,secondary_wired_gt30,11_reg_Vinnytsya,42.8
2020,secondary_wired_gt30,12_reg_Volyn,76.58
2020,secondary_wired_gt30,13_reg_Dnipropetrovsk,68.81
2020,secondary_wired_gt30,14_reg_Donetsk,73.58
2020,secondary_wired_gt30,15_reg_Zhytomyr,36.82
2020,secondary_wired_gt30,16_reg_Zakarpattya,50.08
2020,secondary_wired_gt30,17_reg_Zaporizhzhya,64.34
2020,secondary_wired_gt30,18_reg_Ivano-Frankivsk,57.98
2020,secondary_wired_gt30,19_reg_Kyiv,79.22
2020,secondary_wired_gt30,20_reg_Kirovohrad,67.79
2020,secondary_wired_gt30,21_reg_Luhansk,43.87
2020,secondary_wired_gt30,22_reg_Lviv,65.23
2020,secondary_wired_gt30,23_reg_Mykolayiv,44.47
2020,secondary_wired_gt30,24_reg_Odesa,56.24
2020,secondary_wired_gt30,25_reg_Poltava,56.61
2020,secondary_wired_gt30,26_reg_Rivne,78.67
2020,secondary_wired_gt30,27_reg_Sumy,69.92
2020,secondary_wired_gt30,28_reg_Ternopil,76.21
2020,secondary_wired_gt30,29_reg_Kharkiv,65.73
2020,secondary_wired_gt30,30_reg_Kherson,53.65
2020,secondary_wired_gt30,31_reg_Khmelnytskiy,47.05
2020,secondary_wired_gt30,32_reg_Cherkasy,61.42
2020,secondary_wired_gt30,33_reg_Chernivtsi,95.88
2020,secondary_wired_gt30,34_reg_Chernihiv,38.15
2020,secondary_wired_gt30,Kyiv_city,34.26
2020,secondary_wired_gt30,city_Sevastopol,
2021,secondary_wired_gt30,Ukraine,74.34
2021,secondary_wired_gt30,autonomous_Republic_of_Crimea,
2021,secondary_wired_gt30,11_reg_Vinnytsya,63.21
2021,secondary_wired_gt30,12_reg_Volyn,85.71
2021,secondary_wired_gt30,13_reg_Dnipropetrovsk,75.43
2021,secondary_wired_gt30,14_reg_Donetsk,88.03
2021,secondary_wired_gt30,15_reg_Zhytomyr,56.36
2021,secondary_wired_gt30,16_reg_Zakarpattya,63.75
2021,secondary_wired_gt30,17_reg_Zaporizhzhya,75.63
2021,secondary_wired_gt30,18_reg_Ivano-Frankivsk,71.12
2021,secondary_wired_gt30,19_reg_Kyiv,87.13
2021,secondary_wired_gt30,20_reg_Kirovohrad,75.17
2021,secondary_wired_gt30,21_reg_Luhansk,46.8
2021,secondary_wired_gt30,22_reg_Lviv,76.51
2021,secondary_wired_gt30,23_reg_Mykolayiv,53.17
2021,secondary_wired_gt30,24_reg_Odesa,75.6
2021,secondary_wired_gt30,25_reg_Poltava,69.87
