Year,Component,Region,Age,Gender,Value
2019,com_11_migrate,17_reg_Zaporizhzhya,,,
2020,com_11_migrate,17_reg_Zaporizhzhya,,,
2021,com_11_migrate,17_reg_Zaporizhzhya,,,
2022,com_11_migrate,17_reg_Zaporizhzhya,,,
2023,com_11_migrate,17_reg_Zaporizhzhya,,,
2017,com_11_migrate,17_reg_Zaporizhzhya,age_1_18_35,,
2018,com_11_migrate,17_reg_Zaporizhzhya,age_1_18_35,,
2019,com_11_migrate,17_reg_Zaporizhzhya,age_1_18_35,,
2020,com_11_migrate,17_reg_Zaporizhzhya,age_1_18_35,,
2021,com_11_migrate,17_reg_Zaporizhzhya,age_1_18_35,,
2022,com_11_migrate,17_reg_Zaporizhzhya,age_1_18_35,,
2023,com_11_migrate,17_reg_Zaporizhzhya,age_1_18_35,,
2017,com_11_migrate,17_reg_Zaporizhzhya,age_2_36_60_a,,
2018,com_11_migrate,17_reg_Zaporizhzhya,age_2_36_60_a,,
2019,com_11_migrate,17_reg_Zaporizhzhya,age_2_36_60_a,,
2020,com_11_migrate,17_reg_Zaporizhzhya,age_2_36_60_a,,
2021,com_11_migrate,17_reg_Zaporizhzhya,age_36_59_a,,
2022,com_11_migrate,17_reg_Zaporizhzhya,age_36_59_a,,
2023,com_11_migrate,17_reg_Zaporizhzhya,age_36_59_a,,
2017,com_11_migrate,17_reg_Zaporizhzhya,age_3_61,,
2018,com_11_migrate,17_reg_Zaporizhzhya,age_3_61,,
2019,com_11_migrate,17_reg_Zaporizhzhya,age_3_61,,
2020,com_11_migrate,17_reg_Zaporizhzhya,age_3_61,,
2021,com_11_migrate,17_reg_Zaporizhzhya,age_60_a,,
2022,com_11_migrate,17_reg_Zaporizhzhya,age_60_a,,
2023,com_11_migrate,17_reg_Zaporizhzhya,age_60_a,,
2017,com_11_migrate,17_reg_Zaporizhzhya,,males_a,
2018,com_11_migrate,17_reg_Zaporizhzhya,,males_a,
2019,com_11_migrate,17_reg_Zaporizhzhya,,males_a,
2020,com_11_migrate,17_reg_Zaporizhzhya,,males_a,
2021,com_11_migrate,17_reg_Zaporizhzhya,,males_a,
2022,com_11_migrate,17_reg_Zaporizhzhya,,males_a,
2023,com_11_migrate,17_reg_Zaporizhzhya,,males_a,
2017,com_11_migrate,17_reg_Zaporizhzhya,,females_a,
2018,com_11_migrate,17_reg_Zaporizhzhya,,females_a,
2019,com_11_migrate,17_reg_Zaporizhzhya,,females_a,
2020,com_11_migrate,17_reg_Zaporizhzhya,,females_a,
2021,com_11_migrate,17_reg_Zaporizhzhya,,females_a,
2022,com_11_migrate,17_reg_Zaporizhzhya,,females_a,
2023,com_11_migrate,17_reg_Zaporizhzhya,,females_a,
2017,com_11_migrate,29_reg_Kharkiv,,,
2018,com_11_migrate,29_reg_Kharkiv,,,
2019,com_11_migrate,29_reg_Kharkiv,,,
2020,com_11_migrate,29_reg_Kharkiv,,,
2021,com_11_migrate,29_reg_Kharkiv,,,
2022,com_11_migrate,29_reg_Kharkiv,,,
2023,com_11_migrate,29_reg_Kharkiv,,,
2017,com_11_migrate,29_reg_Kharkiv,age_1_18_35,,
2018,com_11_migrate,29_reg_Kharkiv,age_1_18_35,,
2019,com_11_migrate,29_reg_Kharkiv,age_1_18_35,,
2020,com_11_migrate,29_reg_Kharkiv,age_1_18_35,,
2021,com_11_migrate,29_reg_Kharkiv,age_1_18_35,,
2022,com_11_migrate,29_reg_Kharkiv,age_1_18_35,,
2023,com_11_migrate,29_reg_Kharkiv,age_1_18_35,,
2017,com_11_migrate,29_reg_Kharkiv,age_2_36_60_a,,
2018,com_11_migrate,29_reg_Kharkiv,age_2_36_60_a,,
2019,com_11_migrate,29_reg_Kharkiv,age_2_36_60_a,,
2020,com_11_migrate,29_reg_Kharkiv,age_2_36_60_a,,
2021,com_11_migrate,29_reg_Kharkiv,age_36_59_a,,
2022,com_11_migrate,29_reg_Kharkiv,age_36_59_a,,
2023,com_11_migrate,29_reg_Kharkiv,age_36_59_a,,
2017,com_11_migrate,29_reg_Kharkiv,age_3_61,,
2018,com_11_migrate,29_reg_Kharkiv,age_3_61,,
2019,com_11_migrate,29_reg_Kharkiv,age_3_61,,
2020,com_11_migrate,29_reg_Kharkiv,age_3_61,,
2021,com_11_migrate,29_reg_Kharkiv,age_60_a,,
2022,com_11_migrate,29_reg_Kharkiv,age_60_a,,
2023,com_11_migrate,29_reg_Kharkiv,age_60_a,,
2017,com_11_migrate,29_reg_Kharkiv,,males_a,
2018,com_11_migrate,29_reg_Kharkiv,,males_a,
2019,com_11_migrate,29_reg_Kharkiv,,males_a,
2020,com_11_migrate,29_reg_Kharkiv,,males_a,
2021,com_11_migrate,29_reg_Kharkiv,,males_a,
2022,com_11_migrate,29_reg_Kharkiv,,males_a,
2023,com_11_migrate,29_reg_Kharkiv,,males_a,
2017,com_11_migrate,29_reg_Kharkiv,,females_a,
2018,com_11_migrate,29_reg_Kharkiv,,females_a,
2019,com_11_migrate,29_reg_Kharkiv,,females_a,
2020,com_11_migrate,29_reg_Kharkiv,,females_a,
2021,com_11_migrate,29_reg_Kharkiv,,females_a,
2022,com_11_migrate,29_reg_Kharkiv,,females_a,
2023,com_11_migrate,29_reg_Kharkiv,,females_a,
2017,com_12_cooperation,14_reg_Donetsk,,,
2018,com_12_cooperation,14_reg_Donetsk,,,
2019,com_12_cooperation,14_reg_Donetsk,,,
2020,com_12_cooperation,14_reg_Donetsk,,,
2021,com_12_cooperation,14_reg_Donetsk,,,4.8
2022,com_12_cooperation,14_reg_Donetsk,,,
2023,com_12_cooperation,14_reg_Donetsk,,,
2017,com_12_cooperation,14_reg_Donetsk,age_1_18_35,,
2018,com_12_cooperation,14_reg_Donetsk,age_1_18_35,,
2019,com_12_cooperation,14_reg_Donetsk,age_1_18_35,,4.7
2020,com_12_cooperation,14_reg_Donetsk,age_1_18_35,,
2021,com_12_cooperation,14_reg_Donetsk,age_1_18_35,,4.6
2022,com_12_cooperation,14_reg_Donetsk,age_1_18_35,,
2023,com_12_cooperation,14_reg_Donetsk,age_1_18_35,,
2017,com_12_cooperation,14_reg_Donetsk,age_2_36_60_a,,
2018,com_12_cooperation,14_reg_Donetsk,age_2_36_60_a,,
2019,com_12_cooperation,14_reg_Donetsk,age_2_36_60_a,,5.2
2020,com_12_cooperation,14_reg_Donetsk,age_2_36_60_a,,
2021,com_12_cooperation,14_reg_Donetsk,age_36_59_a,,4.8
2022,com_12_cooperation,14_reg_Donetsk,age_36_59_a,,
2023,com_12_cooperation,14_reg_Donetsk,age_36_59_a,,
2017,com_12_cooperation,14_reg_Donetsk,age_3_61,,
2018,com_12_cooperation,14_reg_Donetsk,age_3_61,,
2019,com_12_cooperation,14_reg_Donetsk,age_3_61,,5.9
2020,com_12_cooperation,14_reg_Donetsk,age_3_61,,
2021,com_12_cooperation,14_reg_Donetsk,age_60_a,,5.1
2022,com_12_cooperation,14_reg_Donetsk,age_60_a,,
2023,com_12_cooperation,14_reg_Donetsk,age_60_a,,
2017,com_12_cooperation,14_reg_Donetsk,,males_a,
2018,com_12_cooperation,14_reg_Donetsk,,males_a,
2019,com_12_cooperation,14_reg_Donetsk,,males_a,5.0
2020,com_12_cooperation,14_reg_Donetsk,,males_a,
2021,com_12_cooperation,14_reg_Donetsk,,males_a,4.6
2022,com_12_cooperation,14_reg_Donetsk,,males_a,
2023,com_12_cooperation,14_reg_Donetsk,,males_a,
2017,com_12_cooperation,14_reg_Donetsk,,females_a,
2018,com_12_cooperation,14_reg_Donetsk,,females_a,
2019,com_12_cooperation,14_reg_Donetsk,,females_a,5.5
2020,com_12_cooperation,14_reg_Donetsk,,females_a,
2021,com_12_cooperation,14_reg_Donetsk,,females_a,5.0
2022,com_12_cooperation,14_reg_Donetsk,,females_a,
2023,com_12_cooperation,14_reg_Donetsk,,females_a,
2017,com_12_cooperation,21_reg_Luhansk,,,
2018,com_12_cooperation,21_reg_Luhansk,,,
2019,com_12_cooperation,21_reg_Luhansk,,,
2020,com_12_cooperation,21_reg_Luhansk,,,
2021,com_12_cooperation,21_reg_Luhansk,,,5.5
2022,com_12_cooperation,21_reg_Luhansk,,,
2023,com_12_cooperation,21_reg_Luhansk,,,
2017,com_12_cooperation,21_reg_Luhansk,age_1_18_35,,
2018,com_12_cooperation,21_reg_Luhansk,age_1_18_35,,
2019,com_12_cooperation,21_reg_Luhansk,age_1_18_35,,4.9
2020,com_12_cooperation,21_reg_Luhansk,age_1_18_35,,
2021,com_12_cooperation,21_reg_Luhansk,age_1_18_35,,5.4
2022,com_12_cooperation,21_reg_Luhansk,age_1_18_35,,
2023,com_12_cooperation,21_reg_Luhansk,age_1_18_35,,
2017,com_12_cooperation,21_reg_Luhansk,age_2_36_60_a,,
2018,com_12_cooperation,21_reg_Luhansk,age_2_36_60_a,,
2019,com_12_cooperation,21_reg_Luhansk,age_2_36_60_a,,5.4
2020,com_12_cooperation,21_reg_Luhansk,age_2_36_60_a,,
2021,com_12_cooperation,21_reg_Luhansk,age_36_59_a,,5.4
2022,com_12_cooperation,21_reg_Luhansk,age_36_59_a,,
2023,com_12_cooperation,21_reg_Luhansk,age_36_59_a,,
2017,com_12_cooperation,21_reg_Luhansk,age_3_61,,
2018,com_12_cooperation,21_reg_Luhansk,age_3_61,,
2019,com_12_cooperation,21_reg_Luhansk,age_3_61,,5.9
2020,com_12_cooperation,21_reg_Luhansk,age_3_61,,
2021,com_12_cooperation,21_reg_Luhansk,age_60_a,,5.6
2022,com_12_cooperation,21_reg_Luhansk,age_60_a,,
2023,com_12_cooperation,21_reg_Luhansk,age_60_a,,
2017,com_12_cooperation,21_reg_Luhansk,,males_a,
2018,com_12_cooperation,21_reg_Luhansk,,males_a,
2019,com_12_cooperation,21_reg_Luhansk,,males_a,5.1
2020,com_12_cooperation,21_reg_Luhansk,,males_a,
2021,com_12_cooperation,21_reg_Luhansk,,males_a,5.4
2022,com_12_cooperation,21_reg_Luhansk,,males_a,
2023,com_12_cooperation,21_reg_Luhansk,,males_a,
2017,com_12_cooperation,21_reg_Luhansk,,females_a,
2018,com_12_cooperation,21_reg_Luhansk,,females_a,
2019,com_12_cooperation,21_reg_Luhansk,,females_a,5.7
2020,com_12_cooperation,21_reg_Luhansk,,females_a,
2021,com_12_cooperation,21_reg_Luhansk,,females_a,5.6
2022,com_12_cooperation,21_reg_Luhansk,,females_a,
2023,com_12_cooperation,21_reg_Luhansk,,females_a,
2017,com_12_cooperation,13_reg_Dnipropetrovsk,,,
2018,com_12_cooperation,13_reg_Dnipropetrovsk,,,
2019,com_12_cooperation,13_reg_Dnipropetrovsk,,,
2020,com_12_cooperation,13_reg_Dnipropetrovsk,,,
2021,com_12_cooperation,13_reg_Dnipropetrovsk,,,
2022,com_12_cooperation,13_reg_Dnipropetrovsk,,,
2023,com_12_cooperation,13_reg_Dnipropetrovsk,,,
2017,com_12_cooperation,13_reg_Dnipropetrovsk,age_1_18_35,,
2018,com_12_cooperation,13_reg_Dnipropetrovsk,age_1_18_35,,
2019,com_12_cooperation,13_reg_Dnipropetrovsk,age_1_18_35,,
2020,com_12_cooperation,13_reg_Dnipropetrovsk,age_1_18_35,,
2021,com_12_cooperation,13_reg_Dnipropetrovsk,age_1_18_35,,
2022,com_12_cooperation,13_reg_Dnipropetrovsk,age_1_18_35,,
2023,com_12_cooperation,13_reg_Dnipropetrovsk,age_1_18_35,,
2017,com_12_cooperation,13_reg_Dnipropetrovsk,age_2_36_60_a,,
2018,com_12_cooperation,13_reg_Dnipropetrovsk,age_2_36_60_a,,
2019,com_12_cooperation,13_reg_Dnipropetrovsk,age_2_36_60_a,,
2020,com_12_cooperation,13_reg_Dnipropetrovsk,age_2_36_60_a,,
2021,com_12_cooperation,13_reg_Dnipropetrovsk,age_36_59_a,,
2022,com_12_cooperation,13_reg_Dnipropetrovsk,age_36_59_a,,
2023,com_12_cooperation,13_reg_Dnipropetrovsk,age_36_59_a,,
2017,com_12_cooperation,13_reg_Dnipropetrovsk,age_3_61,,
2018,com_12_cooperation,13_reg_Dnipropetrovsk,age_3_61,,
2019,com_12_cooperation,13_reg_Dnipropetrovsk,age_3_61,,
2020,com_12_cooperation,13_reg_Dnipropetrovsk,age_3_61,,
2021,com_12_cooperation,13_reg_Dnipropetrovsk,age_60_a,,
2022,com_12_cooperation,13_reg_Dnipropetrovsk,age_60_a,,
2023,com_12_cooperation,13_reg_Dnipropetrovsk,age_60_a,,
2017,com_12_cooperation,13_reg_Dnipropetrovsk,,males_a,
2018,com_12_cooperation,13_reg_Dnipropetrovsk,,males_a,
2019,com_12_cooperation,13_reg_Dnipropetrovsk,,males_a,
2020,com_12_cooperation,13_reg_Dnipropetrovsk,,males_a,
2021,com_12_cooperation,13_reg_Dnipropetrovsk,,males_a,
2022,com_12_cooperation,13_reg_Dnipropetrovsk,,males_a,
2023,com_12_cooperation,13_reg_Dnipropetrovsk,,males_a,
2017,com_12_cooperation,13_reg_Dnipropetrovsk,,females_a,
2018,com_12_cooperation,13_reg_Dnipropetrovsk,,females_a,
2019,com_12_cooperation,13_reg_Dnipropetrovsk,,females_a,
2020,com_12_cooperation,13_reg_Dnipropetrovsk,,females_a,
2021,com_12_cooperation,13_reg_Dnipropetrovsk,,females_a,
2022,com_12_cooperation,13_reg_Dnipropetrovsk,,females_a,
2023,com_12_cooperation,13_reg_Dnipropetrovsk,,females_a,
2017,com_12_cooperation,17_reg_Zaporizhzhya,,,
2018,com_12_cooperation,17_reg_Zaporizhzhya,,,
2019,com_12_cooperation,17_reg_Zaporizhzhya,,,
2020,com_12_cooperation,17_reg_Zaporizhzhya,,,
2021,com_12_cooperation,17_reg_Zaporizhzhya,,,
2022,com_12_cooperation,17_reg_Zaporizhzhya,,,
2023,com_12_cooperation,17_reg_Zaporizhzhya,,,
2017,com_12_cooperation,17_reg_Zaporizhzhya,age_1_18_35,,
2018,com_12_cooperation,17_reg_Zaporizhzhya,age_1_18_35,,
2019,com_12_cooperation,17_reg_Zaporizhzhya,age_1_18_35,,
2020,com_12_cooperation,17_reg_Zaporizhzhya,age_1_18_35,,
2021,com_12_cooperation,17_reg_Zaporizhzhya,age_1_18_35,,
2022,com_12_cooperation,17_reg_Zaporizhzhya,age_1_18_35,,
2023,com_12_cooperation,17_reg_Zaporizhzhya,age_1_18_35,,
2017,com_12_cooperation,17_reg_Zaporizhzhya,age_2_36_60_a,,
2018,com_12_cooperation,17_reg_Zaporizhzhya,age_2_36_60_a,,
2019,com_12_cooperation,17_reg_Zaporizhzhya,age_2_36_60_a,,
2020,com_12_cooperation,17_reg_Zaporizhzhya,age_2_36_60_a,,
2021,com_12_cooperation,17_reg_Zaporizhzhya,age_36_59_a,,
2022,com_12_cooperation,17_reg_Zaporizhzhya,age_36_59_a,,
2023,com_12_cooperation,17_reg_Zaporizhzhya,age_36_59_a,,
2017,com_12_cooperation,17_reg_Zaporizhzhya,age_3_61,,
2018,com_12_cooperation,17_reg_Zaporizhzhya,age_3_61,,
2019,com_12_cooperation,17_reg_Zaporizhzhya,age_3_61,,
2020,com_12_cooperation,17_reg_Zaporizhzhya,age_3_61,,
2021,com_12_cooperation,17_reg_Zaporizhzhya,age_60_a,,
2022,com_12_cooperation,17_reg_Zaporizhzhya,age_60_a,,
2023,com_12_cooperation,17_reg_Zaporizhzhya,age_60_a,,
2017,com_12_cooperation,17_reg_Zaporizhzhya,,males_a,
2018,com_12_cooperation,17_reg_Zaporizhzhya,,males_a,
2019,com_12_cooperation,17_reg_Zaporizhzhya,,males_a,
2020,com_12_cooperation,17_reg_Zaporizhzhya,,males_a,
2021,com_12_cooperation,17_reg_Zaporizhzhya,,males_a,
2022,com_12_cooperation,17_reg_Zaporizhzhya,,males_a,
2023,com_12_cooperation,17_reg_Zaporizhzhya,,males_a,
2017,com_12_cooperation,17_reg_Zaporizhzhya,,females_a,
2018,com_12_cooperation,17_reg_Zaporizhzhya,,females_a,
2019,com_12_cooperation,17_reg_Zaporizhzhya,,females_a,
2020,com_12_cooperation,17_reg_Zaporizhzhya,,females_a,
2021,com_12_cooperation,17_reg_Zaporizhzhya,,females_a,
2022,com_12_cooperation,17_reg_Zaporizhzhya,,females_a,
2023,com_12_cooperation,17_reg_Zaporizhzhya,,females_a,
2017,com_12_cooperation,29_reg_Kharkiv,,,
2018,com_12_cooperation,29_reg_Kharkiv,,,
2019,com_12_cooperation,29_reg_Kharkiv,,,
2020,com_12_cooperation,29_reg_Kharkiv,,,
2021,com_12_cooperation,29_reg_Kharkiv,,,
2022,com_12_cooperation,29_reg_Kharkiv,,,
2023,com_12_cooperation,29_reg_Kharkiv,,,
2017,com_12_cooperation,29_reg_Kharkiv,age_1_18_35,,
2018,com_12_cooperation,29_reg_Kharkiv,age_1_18_35,,
2019,com_12_cooperation,29_reg_Kharkiv,age_1_18_35,,
2020,com_12_cooperation,29_reg_Kharkiv,age_1_18_35,,
2021,com_12_cooperation,29_reg_Kharkiv,age_1_18_35,,
2022,com_12_cooperation,29_reg_Kharkiv,age_1_18_35,,
2023,com_12_cooperation,29_reg_Kharkiv,age_1_18_35,,
2017,com_12_cooperation,29_reg_Kharkiv,age_2_36_60_a,,
2018,com_12_cooperation,29_reg_Kharkiv,age_2_36_60_a,,
2019,com_12_cooperation,29_reg_Kharkiv,age_2_36_60_a,,
2020,com_12_cooperation,29_reg_Kharkiv,age_2_36_60_a,,
2021,com_12_cooperation,29_reg_Kharkiv,age_36_59_a,,
2022,com_12_cooperation,29_reg_Kharkiv,age_36_59_a,,
2023,com_12_cooperation,29_reg_Kharkiv,age_36_59_a,,
2017,com_12_cooperation,29_reg_Kharkiv,age_3_61,,
2018,com_12_cooperation,29_reg_Kharkiv,age_3_61,,
2019,com_12_cooperation,29_reg_Kharkiv,age_3_61,,
2020,com_12_cooperation,29_reg_Kharkiv,age_3_61,,
2021,com_12_cooperation,29_reg_Kharkiv,age_60_a,,
2022,com_12_cooperation,29_reg_Kharkiv,age_60_a,,
2023,com_12_cooperation,29_reg_Kharkiv,age_60_a,,
2017,com_12_cooperation,29_reg_Kharkiv,,males_a,
2018,com_12_cooperation,29_reg_Kharkiv,,males_a,
2019,com_12_cooperation,29_reg_Kharkiv,,males_a,
2020,com_12_cooperation,29_reg_Kharkiv,,males_a,
2021,com_12_cooperation,29_reg_Kharkiv,,males_a,
2022,com_12_cooperation,29_reg_Kharkiv,,males_a,
2023,com_12_cooperation,29_reg_Kharkiv,,males_a,
2017,com_12_cooperation,29_reg_Kharkiv,,females_a,
2018,com_12_cooperation,29_reg_Kharkiv,,females_a,
2019,com_12_cooperation,29_reg_Kharkiv,,females_a,
2020,com_12_cooperation,29_reg_Kharkiv,,females_a,
2021,com_12_cooperation,29_reg_Kharkiv,,females_a,
2022,com_12_cooperation,29_reg_Kharkiv,,females_a,
2023,com_12_cooperation,29_reg_Kharkiv,,females_a,
2017,com_13_pol_sec,14_reg_Donetsk,,,
2018,com_13_pol_sec,14_reg_Donetsk,,,
2019,com_13_pol_sec,14_reg_Donetsk,,,
2020,com_13_pol_sec,14_reg_Donetsk,,,
2021,com_13_pol_sec,14_reg_Donetsk,,,4.8
2022,com_13_pol_sec,14_reg_Donetsk,,,
2023,com_13_pol_sec,14_reg_Donetsk,,,
2017,com_13_pol_sec,14_reg_Donetsk,age_1_18_35,,
2018,com_13_pol_sec,14_reg_Donetsk,age_1_18_35,,
2019,com_13_pol_sec,14_reg_Donetsk,age_1_18_35,,5.1
2020,com_13_pol_sec,14_reg_Donetsk,age_1_18_35,,
2021,com_13_pol_sec,14_reg_Donetsk,age_1_18_35,,5.1
2022,com_13_pol_sec,14_reg_Donetsk,age_1_18_35,,
2023,com_13_pol_sec,14_reg_Donetsk,age_1_18_35,,
2017,com_13_pol_sec,14_reg_Donetsk,age_2_36_60_a,,
2018,com_13_pol_sec,14_reg_Donetsk,age_2_36_60_a,,
2019,com_13_pol_sec,14_reg_Donetsk,age_2_36_60_a,,4.8
2020,com_13_pol_sec,14_reg_Donetsk,age_2_36_60_a,,
2021,com_13_pol_sec,14_reg_Donetsk,age_36_59_a,,4.6
2022,com_13_pol_sec,14_reg_Donetsk,age_36_59_a,,
2023,com_13_pol_sec,14_reg_Donetsk,age_36_59_a,,
2017,com_13_pol_sec,14_reg_Donetsk,age_3_61,,
2018,com_13_pol_sec,14_reg_Donetsk,age_3_61,,
2019,com_13_pol_sec,14_reg_Donetsk,age_3_61,,4.8
2020,com_13_pol_sec,14_reg_Donetsk,age_3_61,,
2021,com_13_pol_sec,14_reg_Donetsk,age_60_a,,4.6
2022,com_13_pol_sec,14_reg_Donetsk,age_60_a,,
2023,com_13_pol_sec,14_reg_Donetsk,age_60_a,,
2017,com_13_pol_sec,14_reg_Donetsk,,males_a,
2018,com_13_pol_sec,14_reg_Donetsk,,males_a,
2019,com_13_pol_sec,14_reg_Donetsk,,males_a,5.2
2020,com_13_pol_sec,14_reg_Donetsk,,males_a,
2021,com_13_pol_sec,14_reg_Donetsk,,males_a,5.0
2022,com_13_pol_sec,14_reg_Donetsk,,males_a,
2023,com_13_pol_sec,14_reg_Donetsk,,males_a,
2017,com_13_pol_sec,14_reg_Donetsk,,females_a,
2018,com_13_pol_sec,14_reg_Donetsk,,females_a,
2019,com_13_pol_sec,14_reg_Donetsk,,females_a,4.6
2020,com_13_pol_sec,14_reg_Donetsk,,females_a,
2021,com_13_pol_sec,14_reg_Donetsk,,females_a,4.6
2022,com_13_pol_sec,14_reg_Donetsk,,females_a,
2023,com_13_pol_sec,14_reg_Donetsk,,females_a,
2017,com_13_pol_sec,21_reg_Luhansk,,,
2018,com_13_pol_sec,21_reg_Luhansk,,,
2019,com_13_pol_sec,21_reg_Luhansk,,,
2020,com_13_pol_sec,21_reg_Luhansk,,,
2021,com_13_pol_sec,21_reg_Luhansk,,,4.5
2022,com_13_pol_sec,21_reg_Luhansk,,,
2023,com_13_pol_sec,21_reg_Luhansk,,,
2017,com_13_pol_sec,21_reg_Luhansk,age_1_18_35,,
2018,com_13_pol_sec,21_reg_Luhansk,age_1_18_35,,
2019,com_13_pol_sec,21_reg_Luhansk,age_1_18_35,,4.7
2020,com_13_pol_sec,21_reg_Luhansk,age_1_18_35,,
2021,com_13_pol_sec,21_reg_Luhansk,age_1_18_35,,5.1
2022,com_13_pol_sec,21_reg_Luhansk,age_1_18_35,,
2023,com_13_pol_sec,21_reg_Luhansk,age_1_18_35,,
2017,com_13_pol_sec,21_reg_Luhansk,age_2_36_60_a,,
2018,com_13_pol_sec,21_reg_Luhansk,age_2_36_60_a,,
2019,com_13_pol_sec,21_reg_Luhansk,age_2_36_60_a,,4.6
2020,com_13_pol_sec,21_reg_Luhansk,age_2_36_60_a,,
2021,com_13_pol_sec,21_reg_Luhansk,age_36_59_a,,4.3
2022,com_13_pol_sec,21_reg_Luhansk,age_36_59_a,,
2023,com_13_pol_sec,21_reg_Luhansk,age_36_59_a,,
2017,com_13_pol_sec,21_reg_Luhansk,age_3_61,,
2018,com_13_pol_sec,21_reg_Luhansk,age_3_61,,
2019,com_13_pol_sec,21_reg_Luhansk,age_3_61,,4.4
2020,com_13_pol_sec,21_reg_Luhansk,age_3_61,,
2021,com_13_pol_sec,21_reg_Luhansk,age_60_a,,4.3
2022,com_13_pol_sec,21_reg_Luhansk,age_60_a,,
2023,com_13_pol_sec,21_reg_Luhansk,age_60_a,,
2017,com_13_pol_sec,21_reg_Luhansk,,males_a,
2018,com_13_pol_sec,21_reg_Luhansk,,males_a,
2019,com_13_pol_sec,21_reg_Luhansk,,males_a,5.0
2020,com_13_pol_sec,21_reg_Luhansk,,males_a,
2021,com_13_pol_sec,21_reg_Luhansk,,males_a,4.8
2022,com_13_pol_sec,21_reg_Luhansk,,males_a,
2023,com_13_pol_sec,21_reg_Luhansk,,males_a,
2017,com_13_pol_sec,21_reg_Luhansk,,females_a,
2018,com_13_pol_sec,21_reg_Luhansk,,females_a,
2019,com_13_pol_sec,21_reg_Luhansk,,females_a,4.3
2020,com_13_pol_sec,21_reg_Luhansk,,females_a,
2021,com_13_pol_sec,21_reg_Luhansk,,females_a,4.2
2022,com_13_pol_sec,21_reg_Luhansk,,females_a,
2023,com_13_pol_sec,21_reg_Luhansk,,females_a,
2017,com_13_pol_sec,13_reg_Dnipropetrovsk,,,
2018,com_13_pol_sec,13_reg_Dnipropetrovsk,,,
2019,com_13_pol_sec,13_reg_Dnipropetrovsk,,,
2020,com_13_pol_sec,13_reg_Dnipropetrovsk,,,
2021,com_13_pol_sec,13_reg_Dnipropetrovsk,,,
2022,com_13_pol_sec,13_reg_Dnipropetrovsk,,,
2023,com_13_pol_sec,13_reg_Dnipropetrovsk,,,
2017,com_13_pol_sec,13_reg_Dnipropetrovsk,age_1_18_35,,
2018,com_13_pol_sec,13_reg_Dnipropetrovsk,age_1_18_35,,
2019,com_13_pol_sec,13_reg_Dnipropetrovsk,age_1_18_35,,
2020,com_13_pol_sec,13_reg_Dnipropetrovsk,age_1_18_35,,
2021,com_13_pol_sec,13_reg_Dnipropetrovsk,age_1_18_35,,
2022,com_13_pol_sec,13_reg_Dnipropetrovsk,age_1_18_35,,
2023,com_13_pol_sec,13_reg_Dnipropetrovsk,age_1_18_35,,
2017,com_13_pol_sec,13_reg_Dnipropetrovsk,age_2_36_60_a,,
2018,com_13_pol_sec,13_reg_Dnipropetrovsk,age_2_36_60_a,,
2019,com_13_pol_sec,13_reg_Dnipropetrovsk,age_2_36_60_a,,
2020,com_13_pol_sec,13_reg_Dnipropetrovsk,age_2_36_60_a,,
2021,com_13_pol_sec,13_reg_Dnipropetrovsk,age_36_59_a,,
2022,com_13_pol_sec,13_reg_Dnipropetrovsk,age_36_59_a,,
2023,com_13_pol_sec,13_reg_Dnipropetrovsk,age_36_59_a,,
2017,com_13_pol_sec,13_reg_Dnipropetrovsk,age_3_61,,
2018,com_13_pol_sec,13_reg_Dnipropetrovsk,age_3_61,,
2019,com_13_pol_sec,13_reg_Dnipropetrovsk,age_3_61,,
2020,com_13_pol_sec,13_reg_Dnipropetrovsk,age_3_61,,
2021,com_13_pol_sec,13_reg_Dnipropetrovsk,age_60_a,,
2022,com_13_pol_sec,13_reg_Dnipropetrovsk,age_60_a,,
2023,com_13_pol_sec,13_reg_Dnipropetrovsk,age_60_a,,
2017,com_13_pol_sec,13_reg_Dnipropetrovsk,,males_a,
2018,com_13_pol_sec,13_reg_Dnipropetrovsk,,males_a,
2019,com_13_pol_sec,13_reg_Dnipropetrovsk,,males_a,
2020,com_13_pol_sec,13_reg_Dnipropetrovsk,,males_a,
2021,com_13_pol_sec,13_reg_Dnipropetrovsk,,males_a,
2022,com_13_pol_sec,13_reg_Dnipropetrovsk,,males_a,
2023,com_13_pol_sec,13_reg_Dnipropetrovsk,,males_a,
2017,com_13_pol_sec,13_reg_Dnipropetrovsk,,females_a,
2018,com_13_pol_sec,13_reg_Dnipropetrovsk,,females_a,
2019,com_13_pol_sec,13_reg_Dnipropetrovsk,,females_a,
2020,com_13_pol_sec,13_reg_Dnipropetrovsk,,females_a,
2021,com_13_pol_sec,13_reg_Dnipropetrovsk,,females_a,
2022,com_13_pol_sec,13_reg_Dnipropetrovsk,,females_a,
2023,com_13_pol_sec,13_reg_Dnipropetrovsk,,females_a,
2017,com_13_pol_sec,17_reg_Zaporizhzhya,,,
2018,com_13_pol_sec,17_reg_Zaporizhzhya,,,
2019,com_13_pol_sec,17_reg_Zaporizhzhya,,,
2020,com_13_pol_sec,17_reg_Zaporizhzhya,,,
2021,com_13_pol_sec,17_reg_Zaporizhzhya,,,
2022,com_13_pol_sec,17_reg_Zaporizhzhya,,,
2023,com_13_pol_sec,17_reg_Zaporizhzhya,,,
2017,com_13_pol_sec,17_reg_Zaporizhzhya,age_1_18_35,,
